Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2215","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2661","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2515","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2960","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2974","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2418","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2612","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2805","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2449","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2769","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3195","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2433","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2613","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3219","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3413","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2693","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2104","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2090","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3276","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2827","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2140","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2429","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3043","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3467","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2871","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3540","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3035","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3153","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2623","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2247","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2938","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2063","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2013","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","181","Zimbabwe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2173","Fc","Donnée calculée",""
